AS ID,Country,Description
56146,VN,"GLOBALCORP-AS-VN Global informatics solution corporation,VN"
56147,VN,"CCVN-AS-VN Cong ty CP sang tao Truyen thong VietNam,VN"
56148,VN,"PVFC-AS-VN Pertrovietnam finance joint stock corporation,VN"
56149,VN,"INCOM-AS-VN Cong ty CP Truyen thong quoc te Incom,VN"
56150,VN,"VHOST-AS-VN Viet Solutions Services Trading Company Limited,VN"
56151,VN,"DIGISTAR-VN DigiStar Company Limited,VN"
56152,VN,"BSTAR-AS-VN Cong ty CP PTCN Sao Doi Ngoi,VN"
56153,VN,"LUUTRUSO-AS-VN Digital Storage Company Limited,VN"
56154,VN,"BIZMAC-VN-AS BIZMAC-VN,VN"
56156,VN,"VNNIC-AS-AP Vietnam Internet Network Information Center,VN"
56161,SG,"USONYX-AS-AP USONYX PTE LTD,SG"
56162,AU,"DIGITALNETWORK-AS-AP Digital Access Network,AU"
56163,AU,"APT-NET-AS-AP Asian Pacific Telecommunications,AU"
56164,PH,"MHM-AS-AP Marriott Hotel Manila,PH"
56166,IN,"IISERBNET-IN ITI (Gas Rahat Building) Campus,IN"
56167,PK,"PTML-PK Plot No 181-186 Street,PK"
56168,TH,"ARBUZ-NET-AP 16 Pushkina str., #116-A,TH"
56169,MY,"SCOMM-AS-AP SEDCO COMMUNICATIONS SDN BHD,MY"
56170,BD,"TELCOCITY-BD Telcocity.Com LLC,BD"
56171,NZ,"VIBECOM-AS-AP Dorys Plaything,NZ"
56172,SG,"AGORACOMMS Agora Communications Pte Ltd,SG"
56173,SG,"YAHOO-SG3 internet content provider,SG"
56174,NZ,"EAGLE-AS-AP Eagle Technology Group Ltd,NZ"
56175,SG,"ARGONCCS-SG 198 Yishun Ave 9,SG"
56176,CN,"HJSZ-COM Beijing Hejushuzi Technology Corporation Limited,CN"
56177,AU,"RCMB-SA-GOV-AS-AP The Rural City of Murray Bridge,AU"
56178,AU,"TIMWARNOCK-AS-AP Tim Warnock,AU"
56179,TW,"PUNET-AS-AP Symphox Information Co., LTd.,TW"
56180,HK,"VISTEON-ASPAC-AP One Village Way,HK"
56181,MY,"ITECH-AS-AP I-TECH NETWORK SOLUTIONS,MY"
56182,AU,"THREEPLAYNETWORKS-AU 3Play Networks PTY LTD,AU"
56183,AU,"NINEFOLD-COM-AU Ninefold,AU"
56184,AU,"O2NETWORKS-AU 137 Adderley Street,AU"
56186,NZ,"DIGINET-NZ Lvl 3, 8 Nugent St,NZ"
56187,CN,"YGTCLBC YunGang Technology Co. Ltd.,CN"
56188,PH,"CABLE51-PH Pendatun Avenue, cor National Highway,PH"
56189,NZ,"NEWMEDIA-AS-AP New Media Networks Limited,NZ"
56190,HK,"ACME-AS-AP ACME Universal Co.,HK"
56191,AU,"ACHM-NET-AU Australian Cultural Heritage Management Pty Ltd,AU"
56192,PK,"KICTL-PK KICT Customer Services Building,PK"
56193,IN,"CREDITPOINTE_1-IN The Cerebrum IT Park B-1,IN"
56194,MN,"SKYCC SKYCC, VoIP and ISP, Ulaanbaatar, Mongolia,MN"
56195,HK,"MEIAH-HK 5/F Mei Ah Center,HK"
56196,NP,"AIRWAVENET3-NP P.O. Box No : 11040, Kan Deveta Sthan Kupondol, Ward No-10,NP"
56197,SG,"KDDI-SG KDDI SINGAPORE PTE LTD,SG"
56198,SG,"SCB-SG-AS-AP 7 Changi Business Crescent,SG"
56199,AU,"THOMAX-AU THOMAX TECH SYD,AU"
56200,GU,"GCC-NETOPS-GU Guam Community College,GU"
56201,IN,"ZOHO-IN DLF IT Park, Block7, Ground Floor  No. 1/124,IN"
56202,IN,"RIA-INFOSOLUTIONS-IN Suite no 10, Level 5; C Wing,IN"
56203,AU,"BIGRED-NET-AU Big Red Group,AU"
56204,NP,"NETMAX-NP Net Max Technologies Pvt. Ltd.,NP"
56205,HK,"GONET-HK GONET COMPUNICATIONS (H.K.) LIMITED,HK"
56206,AU,"CONNECTEDCORPORATION-AU Connected Corporation Pty Limited,AU"
56207,PH,"CONVERGE Converge ICT,PH"
56208,AU,"SANITYTECH-AU Sanity Technology Pty Ltd,AU"
56209,IN,"RKCABLENET-IN R.K. Cable Net Private Limited,IN"
56210,AU,"ADV-NET-AU AdvanceNet Telecom,AU"
56211,IN,"ANTHELIO-AP 5400 LBJ Freeway,IN"
56212,PH,"EDGECOMM-PH Edgecomm Total Solutions,PH"
56214,NZ,"ZELAN-LTD-AS-AP Zelan Ltd,NZ"
56215,SG,"BGNR-AP 131 Dartmouth Street,SG"
56216,NZ,"WATCHDOGCORPORATION-AS-AP Watchdog Corporation Ltd,NZ"
56218,JP,"QGPOP-AS-AP QGPOP,JP"
56219,AU,"NETSPOT-AU NetSpot Pty. Ltd.,AU"
56220,AU,"BIGRED-NET-AS-AP Big Red Group Pty Ltd,AU"
56221,MY,"MYKRIS-AS-AP MyKRIS ASIA Sdn Bhd,MY"
56222,PH,"INFOCOM-AS-AP IDC Bldg, Canley Road cor. C5, Brgy. Bagong Ilog, Pasig City,PH"
56223,TH,"CSLOXINFO-INET-THAISUMMIT-AS Thai Summit Autopart Industry Co.,Ltd,TH"
56224,IN,"CANARASTAR-IN 2nd Floor , Vamanashram Building,IN"
56225,AU,"WOOSAW-AU Po Box 391,AU"
56227,AU,"ZURICH-AU Zurich Financial Services Australia Limited,AU"
56228,AU,"KORDIA-AS-AP Kordia Solutions Pty Ltd,AU"
56229,MY,"LNS8-MY Block B05/3  Garden City Business Centre,MY"
56230,CN,"XINGYUANXINDONGLI Beijing XingYuanXinDongLi technology Co., LTD,CN"
56231,MY,"ASTRO-MY-AS-AP MEASAT Broadcast Network Systems,MY"
56232,ID,"INFINITY-AS-ID PT. INFINITY SARANA SUKSES,ID"
56233,ID,"ATSINDO-AS-ID PT Asia Teknologi Solusi,ID"
56234,ID,"NARATEL-AS-ID PT Naraya Telematika,ID"
56235,ID,"KOMI-AS-ID PT KOMATSU INDONESIA,ID"
56236,ID,"BNN-AS-ID Badan Narkotika Nasional,ID"
56237,ID,"UNILA-AS-ID Universitas Lampung,ID"
56238,ID,"SPA-AS-ID PT. SURYAPUTRA ADIPRADANA,ID"
56239,ID,"GASTRANET-AS-ID PT Graha Anugrah Sejahtera,ID"
56240,ID,"DJARUM-AS-ID PT DJARUM,ID"
56241,ID,"METRASAT-AS-ID PT METRASAT,ID"
56242,ID,"SKI-AS-ID PT SUMBER KONEKSI INDOTELEMATIKA,ID"
56243,ID,"INDONUSA-AS-ID Indonusa System Integrator Prima PT.,ID"
56244,ID,"TERACORD-AS-ID PT Teracord Indonesia,ID"
56245,ID,"FAJAR-AS-ID PT Fajar Techno System,ID"
56246,ID,"SDI-AS-ID PT Sumber Data Indonesia,ID"
56247,ID,"QIN-AS-ID PT Quasar Jaringan Mandiri,ID"
56248,ID,"INDAHKIATPP-AS-ID PT INDAH KIAT PULP & PAPER Tbk,ID"
56249,ID,"IDNIC-ID Indonesia Network Information Center,ID"
56250,ID,"SABNET-AS-ID PT. SEMESTA ASA BERSAMA,ID"
56251,ID,"C360NET-AS-ID PT Corous Three Sixty,ID"
56252,ID,"INAP-AS-ID PT. Kreatif Pasific,ID"
56253,ID,"BTPN-AS-ID PT. Bank Tabungan Pensiunan Nasional Tbk,ID"
56254,ID,"UNRI-AS-ID UNIVERSITAS RIAU,ID"
56255,ID,"TRANSTECH-AS-ID PT Transtech Communication Media,ID"
56256,ID,"PNRI-AS-ID Perpustakaan Nasional RI,ID"
56257,ID,"BPPPTI-AS-ID Balai Penyedia dan Pengelola Pembiayaan Telekomunikasi dan Informatika,ID"
56258,ID,"PGAS-AS-ID PT. PGAS TELEKOMUNIKASI NUSANTARA,ID"
56259,ID,"AGIT-AS-ID PT Astra Graphia Information Technology,ID"
56260,ID,"PASCAL-AS-ID PT Pascal Indonesia,ID"
56261,ID,"BTIP-AS-ID Balai Telekomunikasi dan Informatika Perdesaan,ID"
56262,PH,"USATV-DAGUPAN-AS-AP Dagupan Urban Satellite Vision Inc.,PH"
56263,AU,"NEXTDC-NET-AU Level 4, 88 Creek St,AU"
56264,BD,"TOMATOWEB-BD Tomato Web (Pvt) Limited,BD"
56265,AU,"TRANSURBAN-AU Level 3,AU"
56266,NP,"NETNOD-AP Netnod anycast AS for APNIC,NP"
56268,IN,"SREERAM-NED1-IN Northeast Dataa Network Pvt Ltd,IN"
56269,PH,"ARCUSIT-PH 1007 Antel Global Corporate Center,PH"
56270,AU,"ROJAN-AU ROJAN AUSTRALIA,AU"
56271,AU,"EBGAMES-AU 59 Bancroft Road,AU"
56272,IN,"PULSE-IN Pulse Telesystems Pvt Ltd,IN"
56273,AU,"OZIX-AS-AP OZIX,AU"
56274,SG,"GM-AP-SGDC GM Asia Pacific, Singapore,SG"
56275,MY,"ACS-MY 3rd floor  Quill Building 3,3501  Jalan Teknokrat5,MY"
56276,HK,"NEWEDGE-AS-HK Asia-Pacific, China, Hong Kong,HK"
56277,TH,"UNINET-AS-AP Office of Info.Tech. Admin. for Educational Development,TH"
56278,IN,"ARY-IN 35/B  Potential House  2nd Floor,IN"
56279,CN,"IFC Beijing fast cloud Information Technology co. LTD,CN"
56280,AU,"PRODOCOM-AS-AP Prodocom Pty Ltd,AU"
56281,AU,"BTIM-COM-AU Chifley Tower,AU"
56282,CN,"IDCCUN Beijing Internet Harbor Technology Co., Ltd,CN"
56283,IN,"FLSMIDTHINDIA-IN 34 Egatoor  Kelambakkam,IN"
56284,AU,"THEMISSINGLINK-AU 9 - 11 Dickson Avenue,AU"
56285,IN,"IMIMOBILEINDIA-IN Plot No.770, Road No.44,IN"
56286,MY,"IXTELECOM-MY Level 40  Tower 2  Petronas Twin Towers,MY"
56287,AU,"AHL-AS-AP Amalgamated Holdings Limited,AU"
56288,LK,"SCHOOLNET-LK SchoolNet Network Operation Center,LK"
56289,SG,"DBS-NET-1-SG 2 Changi Business Park Crescent,SG"
56290,IN,"MEGASOFT-IN 6-3-1192/2/1  Kundanbagh Begumpet,IN"
56291,JP,"ACE-AS-AP Ace, Inc.,JP"
56292,CN,"SANXIN Beijing Sanxin Shidai Co.Ltd,CN"
56293,MN,"KEWIKONET-AS-AP Kewiko LLC,MN"
56294,AU,"VMVAULT-AS-AP VMvault Pty Ltd,AU"
56295,AU,"BCC-AS-AP Brisbane City Council,AU"
56296,AU,"CAVALRY-AS-AP The Cavalry,AU"
56298,AU,"JETSTARAIRWAYS-AS-AP Jetstar Airways Pty Ltd,AU"
56299,PH,"WIREDGAMES_INC-AS-AP 30th Antel Global J Vargas Ortigas Center Pasig City,PH"
56300,SG,"MYHOSTING-AS-AP MYHOSTING,SG"
56301,MN,"MN-NDC-MN National Data Center building,MN"
56302,HK,"WOOW-HK Flat/Rm 1707,HK"
56303,AU,"AISWANET-AS-AP Association of Independent Schools of Western Australia(Inc),AU"
56304,NZ,"THETOTALTEAM-AS-AP The Total Team Limited,NZ"
56305,AU,"GOODSTART-AS-AP Goodstart Childcare Limited,AU"
56306,ID,"IDNIC-CIP-ID PT. Citra International Pratama,ID"
56307,AU,"AC3-AS-AP ac3, Australian Centre for Advanced Computing and Communications,AU"
56308,SG,"TELIN-NET-SG TELEKOMUNIKASI INDONESIA INTERNATIONAL, PTE.LTD,SG"
56309,TH,"SIAMDATA-TH 408 Fl4 CATTOWER,TH"
56311,HK,"MSDW-NON-AS-AP Morgan Stanley Asia Limited,HK"
56312,IN,"FOCUS-GROUP-IN Focus Educare Pvt ltd,IN"
56313,PH,"PINOYTELEKOMS-PH PINOY TELEKOMS INCORPORATED,PH"
56314,CN,"TTONNET Beijing Tiantian Net Information Science and Technology Co.,Ltd,CN"
56315,IN,"INPL-IN-AP Ishan's Network - Allocated -Prime,IN"
56316,PH,"VIX_IPV6 VIX IPV6,PH"
56317,AU,"A172PL-AU ACN 166 783 286 PTY LTD,AU"
56318,AU,"QUEENSLANDRAIL-NET-AU Queensland Rail Limited,AU"
56320,IT,"VIKING-AS Viking AS number,IT"
56321,UA,"ASINFOCOM FLP Hizhuk Alexandr Yaroslavovych,UA"
56322,HU,"AZAR-AS Azar-A Kft.,HU"
56323,RO,"NEWHOST Rosite Solutions SRL,RO"
56324,PL,"LOGITUS Logitus Sp. z o.o.,PL"
56325,GB,"DIOGELO-AS DIOGELO LTD.,GB"
56326,RU,"ASDEVYATKA 9-ka.ru Ltd.,RU"
56327,RU,"RU-RIGHTSIDE-AS Rightside Ltd,RU"
56328,PL,"COEL-AS Coelwireless Andrzej Deczynski,PL"
56329,GB,"GIGACLEAR Gigaclear PLC,GB"
56330,RU,"KURGAN-AS CJSC ""ER-Telecom Holding"",RU"
56331,RU,"INFOLINK-AS InfoLink LTD,RU"
56332,AT,"RMC RMC system-solution GmbH,AT"
56333,ZZ,"-Reserved AS-,ZZ"
56334,NO,"MANPOWER-AS Manpower Norway Holdings AS,NO"
56335,ZZ,"-Reserved AS-,ZZ"
56336,RU,"VEKTOR ZAO NPP Vektor,RU"
56337,RU,"ETTVER-AS Net By Net Holding LLC,RU"
56338,ES,"OFERTIX-AS Ofertix S.L.,ES"
56339,FR,"EPITECH Epitech,FR"
56340,RU,"UMNYESETI-AS Grand Ltd,RU"
56341,RU,"ENTER-AS OJSC Rostelecom,RU"
56342,RU,"IT-GROUP-AS LLC 'IT-GROUP',RU"
56343,FR,"OUTSCALE Outscale SASU,FR"
56344,CZ,"ASVIRIDIUM Lukas Vacek,CZ"
56345,ES,"TELEDISTRIBUCION_BAENA_AS T.V.B TELEDISTRIBUCION S.L,ES"
56346,ZZ,"-Reserved AS-,ZZ"
56347,UA,"MEDIANA-AS Mediana ltd.,UA"
56348,RU,"SVJAZSTROJ-AS Svyazstroi LLC,RU"
56349,SK,"IP-NET IP-Net s.r.o.,SK"
56350,RU,"TELENET2-AS OJSC Rostelecom,RU"
56351,RU,"TIETORUS-AS LLC Tieto Rus,RU"
56352,UA,"HOME-WORLD-AS PE Litkevich Alexandr Sergeevich,UA"
56353,RU,"FIRSTLINE-AS F-Line Software Ltd,RU"
56354,UA,"IT-INVEST-AS IT-INVEST LTD,UA"
56355,UA,"ICONNECT-AS IConnect LLC,UA"
56356,SK,"ANDREX-AS Andrex s.r.o.,SK"
56357,DE,"TUM-I8-AS Technische Universitaet Muenchen,DE"
56358,RU,"BALTTELECOMPORT-AS OJSC Balttelecomport,RU"
56359,UA,"ASROSTNET CHP Melnikov Roman Sergeevich,UA"
56360,CZ,"MSTR-AS TRINITY CZECH REPUBLIC, s.r.o.,CZ"
56361,RU,"ORGTECH-AS Orgtechservice Ltd,RU"
56362,UA,"INTETICSFE-AS Intetics FE,UA"
56363,TR,"MARKUM-AS Markum Bilisim Teknolojileri Tic. Ltd. Sti.,TR"
56364,RU,"GPI-AS Garant-Park-Internet Ltd.,RU"
56365,RU,"APOLLO-AS Apollo LLC,RU"
56366,IT,"VEGAIT VEGA - Parco Scientifico Tecnologico di Venezia S.c.a.r.l.,IT"
56367,GB,"TEQ Sci-Teq Limited,GB"
56368,RU,"PDSK-AS OJSC Podolsk-Communication,RU"
56369,KZ,"BETANET-AS Betanet Ltd.,KZ"
56370,UA,"ASINTTEL Inttel Ltd.,UA"
56371,BG,"CRBG-AS Creditreform Bulgaria EOOD,BG"
56372,NL,"VALUECARE ValueCare Holding B.V.,NL"
56373,PL,"LOGIKA-AS Logika Tomasz Gruca,PL"
56374,RU,"NPI-TU-AS State Educational Institution of,RU"
56375,IR,"IKRF Imam Khomeini Relief Foundation IKRF,IR"
56376,IT,"ALIDA-SRL ALIDA SRL,IT"
56377,RU,"MGSK-AS CJSC ""ER-Telecom Holding"",RU"
56378,IL,"CLOUDME2 Cloudme2 Technologies LTD,IL"
56379,RU,"PTK-AS Picundskaya Telefonnaya Kompaniya Ltd.,RU"
56380,RU,"ASTEROS-AS Closed Joint Stock Company Asteros,RU"
56381,PL,"PL-BBB Bilfinger Berger Budownictwo S.A.,PL"
56382,SE,"FILMFOTO-AS digital filmmakers sweden AB,SE"
56383,MD,"STAR-LINC-AS STAR LINC SRL,MD"
56384,RU,"PURSATCOM-AS Pursatcom, Ltd.,RU"
56385,UA,"NTKTV-AS Private Enterprise ""Broadcasting Company ""NTK"",UA"
56386,UA,"STARINET FOP Nazarenko Volodumur Volodumurovuch,UA"
56387,ZZ,"-Reserved AS-,ZZ"
56388,ZZ,"-Reserved AS-,ZZ"
56389,BG,"ASNEW TSTGROUP Engineering Group EOOD,BG"
56390,NL,"OAD-AS Oad GROEP B.V.,NL"
56391,PL,"VTELECOM ""VIRTUAL TELECOM"" A. Sergiel, D. Ladniak Spolka Jawna,PL"
56392,RU,"ATK-AS Adygei telephone company CJSC,RU"
56393,RU,"RDP-AS RDP.RU Ltd,RU"
56394,UA,"ASLAGIDKOM-NET Lagidcom Ltd.,UA"
56395,RU,"ASTVCOM-NETWORK TV-KOM Ltd.,RU"
56396,GB,"TURN Turn Europe (UK) Ltd.,GB"
56397,RO,"MANPOWER-AS Manpower Romania SRL,RO"
56398,HU,"WNEX-HU-AS WNEX Ltd.,HU"
56399,UA,"AYOL-NET Ayol Net, LLC,UA"
56400,UA,"ASSPDCHERNEGA SPD Chernega Aleksandr Anatolevich,UA"
56401,UA,"ASMIRTELEKOM PC ""MIRTELEKOM"",UA"
56402,IR,"DADEHGOSTAR-AS Dadeh Gostar Asr Novin P.J.S. Co.,IR"
56403,FR,"QUADRIA-AS QUADRIA SA,FR"
56404,UA,"NORMA4-AS ""Norma-4"" LTD,UA"
56405,RU,"RIB-NET Ilya Borisovich Rakcheev PE,RU"
56406,RO,"HIDROCONSTRUCTIA Hidroconstructia SA,RO"
56407,RU,"ASZHIGULI-NET Zhigulevsk Cable Network LLC,RU"
56408,PL,"AIRPORT_GDANSK-AS Gdansk Airport Sp. z o.o.,PL"
56409,RU,"KALUGA-ORG-AS AI Ltd,RU"
56410,BY,"GRIMNET GrimNet Ltd,BY"
56411,DE,"FIELMANN-HH01 Fielmann AG,DE"
56412,PL,"ASGWARNET ANMAR MARCIN OPALA,PL"
56413,LT,"PROSERVIS-AS UAB Proservis,LT"
56414,IT,"NWEB-AS MailUp SpA,IT"
56415,UA,"ASKOMFORT Telecommunication company Comfort Ltd.,UA"
56416,UA,"SVV3-NET Solop Vyacheslav PE,UA"
56417,RO,"HELPNET Help Net Farma SA,RO"
56418,ZZ,"-Reserved AS-,ZZ"
56419,RU,"MEDIACOMLTD-AS MediaCom Ltd.,RU"
56420,RU,"RYAZAN-AS CJSC ""ER-Telecom Holding"",RU"
56421,NL,"NL-FRIENDHOSTING-AS FRIENDHOSTING L.P.,NL"
56422,ES,"TELECOM107082 107082 Telecom, S.L.,ES"
56423,UA,"UNET-AS FOP Lisovskiy Dmitro Sergiyovich,UA"
56424,AT,"TYROLIT-AT-AS Tyrolit - Schleifmittelwerke Swarovski K.G.,AT"
56425,RU,"HANDY-AS JSC HandySolutions,RU"
56426,RU,"ASVOLNA-NET CJSC ""VOLNA-SERVIS"",RU"
56427,CZ,"ASHRADIL Michal Hradil,CZ"
56428,UA,"SANNET-AS PE Chuev Alexandr Anatolyevich,UA"
56429,UA,"JAMZO-AS Commercial production firm ""Alberdi"" LTD,UA"
56430,RO,"CHROOT-AS Chroot Network SRL,RO"
56431,RU,"SERVICETRADE-AS LTD ServiceTrade,RU"
56432,RO,"TIPO-AS Zipper Services SRL,RO"
56433,UA,"ASLANUA-NETWORK LocalNet Ltd.,UA"
56434,RU,"PNZGU-AS State Educational Institution of higher professional Education 'Penza State University',RU"
56435,UA,"ASULTRANET FOP Kukanov Vitaly Yurievich,UA"
56436,RU,"CHELYABINSK-AS Administrative office of the governor of the Chelyabinsk area,RU"
56437,RU,"ASVDC-NETWORK JSC ""VDC-ComDEK"",RU"
56438,GB,"LOOPSCORPIO-AS Loop Scorpio main AS,GB"
56439,UA,"PSEC-AS Protection and Security Plus LTD,UA"
56440,RU,"ADIDAS-AS Adidas Ltd,RU"
56441,PL,"TELEFONSERWIS-AS Zaklad Teleradiotechniki Telefon Serwis Antoni Kois,PL"
56442,CZ,"ASMIROVKA-NET Lubos Hutar,CZ"
56443,RO,"TECHNOLOGICAL SC TECHNOLOGICAL SRL,RO"
56444,ZZ,"-Reserved AS-,ZZ"
56445,RU,"NNP-AS RN-Novosibirsknefteprodukt Ltd.,RU"
56446,UA,"ASHERSON-NET PC Kherson Telecom,UA"
56447,RU,"RED-CODE-AS RED-CODE LLC,RU"
56448,RO,"EL-NICO-SRL El Nico SRL,RO"
56449,PL,"MULTIHUNER-PL MULTIHUNTER Alicja Kruczek,PL"
56450,CZ,"ALBERON_AS Alberon Letohrad s.r.o.,CZ"
56451,RU,"TELEKEY-S-AS Telekey-S Ltd,RU"
56452,RS,"BEONET Beonet,RS"
56453,NL,"SMA Secure Hosting Media B.V.,NL"
56454,LV,"TILDE Tilde SIA,LV"
56455,FR,"TECHNIPNET TECHNIPNET SAS,FR"
56456,CZ,"C2NET C2NET s.r.o.,CZ"
56457,RU,"SINAT-AS Sistemy Industrialnoy Avtomatiki Ltd.,RU"
56458,ZZ,"-Reserved AS-,ZZ"
56459,UA,"SKEEPER-AS PE Golub Iryna Anatoliivna,UA"
56460,GB,"O2-WIFI-AS Telefonica UK Limited,GB"
56461,IR,"IR-FAVA-ISF Organization of Statistics and Information and Communication Technology Of Esfahan Municipality,IR"
56462,RU,"DESTINY Destiny Development Ltd.,RU"
56463,RU,"ASAVICENA OOO ""BSCOM"",RU"
56464,GB,"VIBRANT-EU Vibrant Media Ltd,GB"
56465,ZZ,"-Reserved AS-,ZZ"
56466,IR,"ZENTEX Pars Fonoun Ofogh Information Technology and Communications Company LTD,IR"
56467,GB,"KARTINA-WORLD-AS Kartina World LLP,GB"
56468,AL,"MCNET MC NETWORKING Sh.p.k.,AL"
56469,ZZ,"-Reserved AS-,ZZ"
56470,PL,"CONSILIO-AS Diagnostyka Consilio Sp.zoo,PL"
56471,AT,"ACW-AT ACW - Netzwerk Produkte & Dienste GmbH,AT"
56472,IT,"AMPERSAND-AS Ampersand Srl,IT"
56473,NL,"CONDUIT-NL Conduit Connect B.V.,NL"
56474,GB,"CCMM Computacenter Mid-Market Data Centres,GB"
56475,PL,"DATA-COM-AS DATA-COM Piotr Data,PL"
56476,RU,"ASCITYLINE City-Line Ltd.,RU"
56477,RU,"NTKLTD-AS Nezavisimaya telekommunikacionnaya kompaniya Ltd.,RU"
56478,GB,"BCUBE-AS Hyperoptic Ltd,GB"
56479,AE,"HCT-AS Higher Colleges of Technology,AE"
56480,RU,"PWRS-AS ""Power International-tyres"" Ltd.,RU"
56481,SI,"MLINOTEST-AS MLINOTEST zivilska industrija d.d.,SI"
56482,RO,"LYLTV-AS LYL TV SISTEMS SRL,RO"
56483,RU,"AKTIV-SOFT-AS Aktiv-soft CSJC,RU"
56484,IQ,"FASTIRAQ FastIraq, LLC,IQ"
56485,UA,"THEHOST-AS FOP Sedinkin Olexandr Valeriyovuch,UA"
56486,RU,"SOKET-AS OOO SOKET+,RU"
56487,RU,"SOTRUDNIK-AS Sotrudnik LTD,RU"
56488,RU,"E-GROUP-AS OOO E-GROUP,RU"
56489,UA,"ASXNET FLP Bogachenko Vasyl Valentinovich,UA"
56490,UA,"MYLAN-PLUS-AS PRIVATE JOINT-STOCK COMPANY ""FARLEP-INVEST"",UA"
56491,MD,"ANDRIDAN-AS Andridan Impex SRL,MD"
56492,UA,"ORANTA-UA-AS Open JSC National Joint-Stock Insurance Company ""Oranta"",UA"
56493,RU,"DLINE-AS Dream Line Ltd,RU"
56494,BH,"ETISALCOM-CORP Etisalcom Bahrain Company W.L.L.,BH"
56495,RU,"LIDERTELECOM-AS LeaderTelecom Ltd.,RU"
56496,DK,"TV2-DANMARK TV2 Danmark A/S,DK"
56497,BY,"MORS-AS Additional liability company ""New Technologies"",BY"
56498,BY,"ELSATBR-AS Elsat Ltd,BY"
56499,RO,"CETELEM Cetelem Romania,RO"
56500,NL,"BEEONE BeeOne,NL"
56501,TR,"VGM-AS Vakiflar Genel Mudurlugu,TR"
56502,RO,"INTERSNACK-AS INTERSNACK ROMANIA SRL,RO"
56503,IR,"BADR-AS PJSC ""Badr Rayan Jonoob"",IR"
56504,RU,"ASHORTTELECOM Ltd. ""HORTTELECOM"",RU"
56505,DE,"FABER-CASTELL-AKTIENGESELLSCHAFT FABER-CASTELL AKTIENGESELLSCHAFT,DE"
56506,RU,"PDS-AS Main Department of Internal Affairs of the Samara region,RU"
56507,IR,"AZD-WAN-AS Moaseseh Etebari Toseeh Sana'at Sakhteman (Public Stock Company),IR"
56508,CZ,"FAMKO-AS Regionecoproduct-Povolzhie Ltd.,CZ"
56509,IT,"ASSATA SATA HTS HI Tech Services SPA,IT"
56510,NL,"SOURCEXS-AS Source XS B.V.,NL"
56511,PL,"GAMP-AS GAMP Sp. z o.o.,PL"
56512,ZZ,"-Reserved AS-,ZZ"
56513,SI,"OPTISIS-AS Optisis d.o.o.,SI"
56514,RO,"SPRINT-TELECOM Sprint Telecom S.R.L.,RO"
56515,PL,"SYSTEMXII-AS SystemX II Sp. z o.o.,PL"
56516,CZ,"ASFAYBER Fayber-M Ltd.,CZ"
56517,NL,"VITENS-NET Vitens N.V.,NL"
56518,GB,"PACKETPIPE Xconnect24 B.V.,GB"
56519,RO,"MIDRO-AS Ministerul Apararii Nationale,RO"
56520,BG,"PIRAMIDA-AS BIV Piramida DOOEL,BG"
56521,IL,"FRINGLAND Fringland LTD,IL"
56522,UA,"ASNARISHKIN FOP Naryshkin Igor Sergeevich,UA"
56523,PL,"AMELEKTRONIK Marek Michalkiewicz,PL"
56524,UA,"VERESEN-AS Veresen Plus LTD,UA"
56525,UA,"ASKOLOMIYCHUK FOP Kolomiychuk Igor Oleksandrovich,UA"
56526,UA,"ASZMIJOV PC Media Zmijov,UA"
56527,UA,"PRIDETELE-AS PE Levickaya Uliana Vladimirovna,UA"
56528,RU,"SYNCOPATE-AS LLC Syncopate,RU"
56529,IR,"TEM-MAIN-AS Toseeh Etemade Mobin P.S.,IR"
56530,LB,"PRTL Protel SAL Offshore,LB"
56531,SE,"FRITIDSRESOR Fritidsresor AB,SE"
56532,DE,"DGUV-AS Deutsche Gesetzliche Unfallversicherung e.V. (DGUV),DE"
56533,RU,"NETCRACKER-AS NetCracker Ltd.,RU"
56534,RU,"PIRIX-INET-AS PIRIX, ltd,RU"
56535,RU,"ALPARI-AS Alpari Ltd.,RU"
56536,RU,"BPROJECT-AS Business Platform Ltd.,RU"
56537,RU,"SHARIPOV-AS Business Owner Sharipov Marat Rinatovich,RU"
56538,NO,"ASN-NETACCESS Hotwire,NO"
56539,BG,"MBM-AS Management Business Machine Ltd.,BG"
56540,ZZ,"-Reserved AS-,ZZ"
56541,RU,"KOMETA-AS KOMETA LLC,RU"
56542,RU,"PARKTELECOM-AS Park Telecom Ltd,RU"
56543,UA,"PANDA-UA-AS Panda Ltd.,UA"
56544,PL,"MARLENA MARLENA Marek Zieba,PL"
56545,RU,"NETTELECOM-ASN NetTeleCom, Ltd,RU"
56546,BG,"KTASTRA-AS ET ""KT-Astra - Genko Doichinov"",BG"
56547,IR,"TMUNICIPALITY-AS Tehran Municipality ICT Organization,IR"
56548,RU,"CENTERMEDIALTD-AS CenterMedia Ltd.,RU"
56549,CZ,"CEUSERVERS CEU Servers s.r.o.,CZ"
56550,IT,"STELCORE STEL S.R.L.,IT"
56551,ES,"CVQ1-RIPE Ayuntamiento Rivas Vaciamadrid,ES"
56552,ZZ,"-Reserved AS-,ZZ"
56553,FR,"BAYARD-INFORMATIQUE Bayard Informatique SARL unipersonnelle,FR"
56554,CH,"IETF-MEETING Internet Society,CH"
56555,RU,"FLCC-AS FRONTLINE LLC,RU"
56556,HR,"LOGIN Login d.o.o.,HR"
